timestamp,channel,value
01-Jan-2023 00:00:00,TEMP_BAT,17.2696530865551
01-Jan-2023 00:01:00,TEMP_BAT,17.6101139525013
01-Jan-2023 00:02:00,TEMP_BAT,18.2953873287145
01-Jan-2023 00:03:00,TEMP_BAT,18.4676396093809
01-Jan-2023 00:04:00,TEMP_BAT,19.029750008056
01-Jan-2023 00:05:00,TEMP_BAT,19.0321428400947
01-Jan-2023 00:06:00,TEMP_BAT,20.1967456727396
01-Jan-2023 00:07:00,TEMP_BAT,20.2479521293254
01-Jan-2023 00:08:00,TEMP_BAT,19.4362595812061
01-Jan-2023 00:09:00,TEMP_BAT,20.4739865982952
01-Jan-2023 00:10:00,TEMP_BAT,21.0012830111767
01-Jan-2023 00:11:00,TEMP_BAT,20.3409395547636
01-Jan-2023 00:12:00,TEMP_BAT,21.7759942853691
01-Jan-2023 00:13:00,TEMP_BAT,21.4267672584662
01-Jan-2023 00:14:00,TEMP_BAT,22.3834931789045
01-Jan-2023 00:15:00,TEMP_BAT,22.0345430331613
01-Jan-2023 00:16:00,TEMP_BAT,21.9096217034603
01-Jan-2023 00:17:00,TEMP_BAT,22.1442404462668
01-Jan-2023 00:18:00,TEMP_BAT,22.5083402487948
01-Jan-2023 00:19:00,TEMP_BAT,22.8135610880834
01-Jan-2023 00:20:00,TEMP_BAT,22.0776110614832
01-Jan-2023 00:21:00,TEMP_BAT,22.0916094806453
01-Jan-2023 00:22:00,TEMP_BAT,22.851140094926
01-Jan-2023 00:23:00,TEMP_BAT,22.6166963168809
01-Jan-2023 00:24:00,TEMP_BAT,22.3121595531921
01-Jan-2023 00:25:00,TEMP_BAT,22.3521752021158
01-Jan-2023 00:26:00,TEMP_BAT,21.7216437176348
01-Jan-2023 00:27:00,TEMP_BAT,22.4597319095809
01-Jan-2023 00:28:00,TEMP_BAT,22.839136033779
01-Jan-2023 00:29:00,TEMP_BAT,21.2032951112473
01-Jan-2023 00:30:00,TEMP_BAT,23.0602341178691
01-Jan-2023 00:31:00,TEMP_BAT,21.6013285539647
01-Jan-2023 00:32:00,TEMP_BAT,21.5679252429556
01-Jan-2023 00:33:00,TEMP_BAT,21.3558953275716
01-Jan-2023 00:34:00,TEMP_BAT,19.993363995594
01-Jan-2023 00:35:00,TEMP_BAT,21.2388426937234
01-Jan-2023 00:36:00,TEMP_BAT,21.4698426482948
01-Jan-2023 00:37:00,TEMP_BAT,19.7749545477165
01-Jan-2023 00:38:00,TEMP_BAT,19.4469803129682
01-Jan-2023 00:39:00,TEMP_BAT,19.4315773351769
01-Jan-2023 00:40:00,TEMP_BAT,19.7511255989608
01-Jan-2023 00:41:00,TEMP_BAT,18.0688222062563
01-Jan-2023 00:42:00,TEMP_BAT,18.3576081751291
01-Jan-2023 00:43:00,TEMP_BAT,17.4095919553297
01-Jan-2023 00:44:00,TEMP_BAT,18.8064027687698
01-Jan-2023 00:45:00,TEMP_BAT,17.5299423316821
01-Jan-2023 00:46:00,TEMP_BAT,17.5920800328368
01-Jan-2023 00:47:00,TEMP_BAT,16.9079789798988
01-Jan-2023 00:48:00,TEMP_BAT,17.538592365572
01-Jan-2023 00:49:00,TEMP_BAT,16.7808799364329
01-Jan-2023 00:50:00,TEMP_BAT,16.0342314358557
01-Jan-2023 00:51:00,TEMP_BAT,15.7331576760777
01-Jan-2023 00:52:00,TEMP_BAT,16.2667383312698
01-Jan-2023 00:53:00,TEMP_BAT,14.3937696312189
01-Jan-2023 00:54:00,TEMP_BAT,14.0999541788883
01-Jan-2023 00:55:00,TEMP_BAT,13.6915946713791
01-Jan-2023 00:56:00,TEMP_BAT,14.6506384915599
01-Jan-2023 00:57:00,TEMP_BAT,15.0610538693237
01-Jan-2023 00:58:00,TEMP_BAT,13.6702359193358
01-Jan-2023 00:59:00,TEMP_BAT,13.2275975735438
01-Jan-2023 01:00:00,TEMP_BAT,13.486818822088
01-Jan-2023 01:01:00,TEMP_BAT,12.1996418075641
01-Jan-2023 01:02:00,TEMP_BAT,13.6236065007098
01-Jan-2023 01:03:00,TEMP_BAT,13.1398572404877
01-Jan-2023 01:04:00,TEMP_BAT,12.1268975450675
01-Jan-2023 01:05:00,TEMP_BAT,12.9405745145971
01-Jan-2023 01:06:00,TEMP_BAT,13.4065930141554
01-Jan-2023 01:07:00,TEMP_BAT,12.0696361283756
01-Jan-2023 01:08:00,TEMP_BAT,13.4996667616957
01-Jan-2023 01:09:00,TEMP_BAT,12.2268439222411
01-Jan-2023 01:10:00,TEMP_BAT,13.1673032958915
01-Jan-2023 01:11:00,TEMP_BAT,12.4863311987484
01-Jan-2023 01:12:00,TEMP_BAT,12.9260977365782
01-Jan-2023 01:13:00,TEMP_BAT,12.3485237514201
01-Jan-2023 01:14:00,TEMP_BAT,13.0790751007337
01-Jan-2023 01:15:00,TEMP_BAT,13.1950907680019
01-Jan-2023 01:16:00,TEMP_BAT,13.2211732843501
01-Jan-2023 01:17:00,TEMP_BAT,14.1205045765427
01-Jan-2023 01:18:00,TEMP_BAT,13.8953612129446
01-Jan-2023 01:19:00,TEMP_BAT,14.2851076862354
01-Jan-2023 01:20:00,TEMP_BAT,14.9614579905458
01-Jan-2023 01:21:00,TEMP_BAT,14.625624012559
01-Jan-2023 01:22:00,TEMP_BAT,15.5088879218243
01-Jan-2023 01:23:00,TEMP_BAT,15.6353611620783
01-Jan-2023 01:24:00,TEMP_BAT,16.1830561515975
01-Jan-2023 01:25:00,TEMP_BAT,15.8300945125335
01-Jan-2023 01:26:00,TEMP_BAT,16.1823496703423
01-Jan-2023 01:27:00,TEMP_BAT,17.80371431741
01-Jan-2023 01:28:00,TEMP_BAT,17.1222193561317
01-Jan-2023 01:29:00,TEMP_BAT,NaN
01-Jan-2023 01:30:00,TEMP_BAT,17.3247834985551
01-Jan-2023 01:31:00,TEMP_BAT,18.6789613624982
01-Jan-2023 01:32:00,TEMP_BAT,18.3685666082704
01-Jan-2023 01:33:00,TEMP_BAT,19.0584234436064
01-Jan-2023 01:34:00,TEMP_BAT,18.6825625103229
01-Jan-2023 01:35:00,TEMP_BAT,19.2371114157123
01-Jan-2023 01:36:00,TEMP_BAT,19.2886982962216
01-Jan-2023 01:37:00,TEMP_BAT,19.9905771152994
01-Jan-2023 01:38:00,TEMP_BAT,19.8791967146677
01-Jan-2023 01:39:00,TEMP_BAT,20.8613979845436
01-Jan-2023 01:40:00,TEMP_BAT,19.9697200467354
01-Jan-2023 01:41:00,TEMP_BAT,20.5781170483287
01-Jan-2023 01:42:00,TEMP_BAT,21.7102826118575
01-Jan-2023 01:43:00,TEMP_BAT,22.1012336647816
01-Jan-2023 01:44:00,TEMP_BAT,21.8450325370808
01-Jan-2023 01:45:00,TEMP_BAT,21.8288108317389
01-Jan-2023 01:46:00,TEMP_BAT,22.246978531322
01-Jan-2023 01:47:00,TEMP_BAT,23.1316642061489
01-Jan-2023 01:48:00,TEMP_BAT,21.9878462100613
01-Jan-2023 01:49:00,TEMP_BAT,22.2482069964238
01-Jan-2023 01:50:00,TEMP_BAT,22.7517664715011
01-Jan-2023 01:51:00,TEMP_BAT,22.4437498045571
01-Jan-2023 01:52:00,TEMP_BAT,21.9864531728238
01-Jan-2023 01:53:00,TEMP_BAT,22.3876241081436
01-Jan-2023 01:54:00,TEMP_BAT,22.5775654438294
01-Jan-2023 01:55:00,TEMP_BAT,21.9752799941966
01-Jan-2023 01:56:00,TEMP_BAT,23.4598273132027
01-Jan-2023 01:57:00,TEMP_BAT,22.7127138808623
01-Jan-2023 01:58:00,TEMP_BAT,22.4940987382258
01-Jan-2023 01:59:00,TEMP_BAT,20.9750447637583
01-Jan-2023 02:00:00,TEMP_BAT,21.0381202439262
01-Jan-2023 02:01:00,TEMP_BAT,21.4829772417459
01-Jan-2023 02:02:00,TEMP_BAT,21.4796940960333
01-Jan-2023 02:03:00,TEMP_BAT,21.7545555995149
01-Jan-2023 02:04:00,TEMP_BAT,21.0701410134407
01-Jan-2023 02:05:00,TEMP_BAT,21.4720449737183
01-Jan-2023 02:06:00,TEMP_BAT,20.6446900608408
01-Jan-2023 02:07:00,TEMP_BAT,19.5681948212889
01-Jan-2023 02:08:00,TEMP_BAT,19.0350878853162
01-Jan-2023 02:09:00,TEMP_BAT,19.5716854167136
01-Jan-2023 02:10:00,TEMP_BAT,19.2602341976998
01-Jan-2023 02:11:00,TEMP_BAT,18.5158818957467
01-Jan-2023 02:12:00,TEMP_BAT,18.7496828160253
01-Jan-2023 02:13:00,TEMP_BAT,17.6678669769945
01-Jan-2023 02:14:00,TEMP_BAT,18.2538149755004
01-Jan-2023 02:15:00,TEMP_BAT,17.8185967716153
01-Jan-2023 02:16:00,TEMP_BAT,16.2018080298116
01-Jan-2023 02:17:00,TEMP_BAT,17.5325640019165
01-Jan-2023 02:18:00,TEMP_BAT,16.2597101717403
01-Jan-2023 02:19:00,TEMP_BAT,16.6985496752175
01-Jan-2023 02:20:00,TEMP_BAT,15.5579157098765
01-Jan-2023 02:21:00,TEMP_BAT,15.6612833137398
01-Jan-2023 02:22:00,TEMP_BAT,14.8507893054343
01-Jan-2023 02:23:00,TEMP_BAT,15.8220718219617
01-Jan-2023 02:24:00,TEMP_BAT,14.2879240871843
01-Jan-2023 02:25:00,TEMP_BAT,14.9259281140282
01-Jan-2023 02:26:00,TEMP_BAT,14.2581914593862
01-Jan-2023 02:27:00,TEMP_BAT,14.9093611381001
01-Jan-2023 02:28:00,TEMP_BAT,13.7282810467128
01-Jan-2023 02:29:00,TEMP_BAT,12.40787342568
01-Jan-2023 02:30:00,TEMP_BAT,12.5970537577165
01-Jan-2023 02:31:00,TEMP_BAT,13.9052320911273
01-Jan-2023 02:32:00,TEMP_BAT,12.8849747120416
01-Jan-2023 02:33:00,TEMP_BAT,12.6049225139057
01-Jan-2023 02:34:00,TEMP_BAT,13.1031473954065
01-Jan-2023 02:35:00,TEMP_BAT,12.8669960142075
01-Jan-2023 02:36:00,TEMP_BAT,12.7737324035671
01-Jan-2023 02:37:00,TEMP_BAT,13.3723312544216
01-Jan-2023 02:38:00,TEMP_BAT,13.4191865800042
01-Jan-2023 02:39:00,TEMP_BAT,12.517160177687
01-Jan-2023 02:40:00,TEMP_BAT,13.1549863425443
01-Jan-2023 02:41:00,TEMP_BAT,12.7390888404504
01-Jan-2023 02:42:00,TEMP_BAT,12.4552028283922
01-Jan-2023 02:43:00,TEMP_BAT,12.3624828444179
01-Jan-2023 02:44:00,TEMP_BAT,12.6613782897171
01-Jan-2023 02:45:00,TEMP_BAT,13.3670224335527
01-Jan-2023 02:46:00,TEMP_BAT,12.9375239175392
01-Jan-2023 02:47:00,TEMP_BAT,13.5138918659967
01-Jan-2023 02:48:00,TEMP_BAT,13.7288752957636
01-Jan-2023 02:49:00,TEMP_BAT,14.1461834566605
01-Jan-2023 02:50:00,TEMP_BAT,14.6297987217283
01-Jan-2023 02:51:00,TEMP_BAT,15.0695230976907
01-Jan-2023 02:52:00,TEMP_BAT,14.2442381751725
01-Jan-2023 02:53:00,TEMP_BAT,15.3815112567221
01-Jan-2023 02:54:00,TEMP_BAT,15.7590528566782
01-Jan-2023 02:55:00,TEMP_BAT,15.5207124695243
01-Jan-2023 02:56:00,TEMP_BAT,16.8193250397226
01-Jan-2023 02:57:00,TEMP_BAT,16.3720877516282
01-Jan-2023 02:58:00,TEMP_BAT,16.9416513784514
01-Jan-2023 02:59:00,TEMP_BAT,17.4196966561228
01-Jan-2023 03:00:00,TEMP_BAT,18.148031793331
01-Jan-2023 03:01:00,TEMP_BAT,18.432776448126
01-Jan-2023 03:02:00,TEMP_BAT,18.5398419709246
01-Jan-2023 03:03:00,TEMP_BAT,18.0552238840279
01-Jan-2023 03:04:00,TEMP_BAT,17.7575483104961
01-Jan-2023 03:05:00,TEMP_BAT,19.3636389993433
01-Jan-2023 03:06:00,TEMP_BAT,20.0542830370508
01-Jan-2023 03:07:00,TEMP_BAT,20.3752307512695
01-Jan-2023 03:08:00,TEMP_BAT,19.4566255001753
01-Jan-2023 03:09:00,TEMP_BAT,20.2875202170095
01-Jan-2023 03:10:00,TEMP_BAT,20.3304820262608
01-Jan-2023 03:11:00,TEMP_BAT,21.0468483948756
01-Jan-2023 03:12:00,TEMP_BAT,21.6071679771204
01-Jan-2023 03:13:00,TEMP_BAT,21.1115584295069
01-Jan-2023 03:14:00,TEMP_BAT,21.1300147589447
01-Jan-2023 03:15:00,TEMP_BAT,22.2067809913336
01-Jan-2023 03:16:00,TEMP_BAT,22.7370871582056
01-Jan-2023 03:17:00,TEMP_BAT,22.3376216115038
01-Jan-2023 03:18:00,TEMP_BAT,22.9026388581895
01-Jan-2023 03:19:00,TEMP_BAT,22.3198752447287
01-Jan-2023 03:20:00,TEMP_BAT,23.0993833113588
01-Jan-2023 03:21:00,TEMP_BAT,23.3511374369078
01-Jan-2023 03:22:00,TEMP_BAT,21.8518368375297
01-Jan-2023 03:23:00,TEMP_BAT,22.7494135132234
01-Jan-2023 03:24:00,TEMP_BAT,22.7981636352765
01-Jan-2023 03:25:00,TEMP_BAT,22.9651626128603
01-Jan-2023 03:26:00,TEMP_BAT,22.8897579643679
01-Jan-2023 03:27:00,TEMP_BAT,22.6311188616639
01-Jan-2023 03:28:00,TEMP_BAT,22.4330392713184
01-Jan-2023 03:29:00,TEMP_BAT,21.5169740092038
01-Jan-2023 03:30:00,TEMP_BAT,22.3132360553237
01-Jan-2023 03:31:00,TEMP_BAT,22.6255685501115
01-Jan-2023 03:32:00,TEMP_BAT,21.8706873994887
01-Jan-2023 03:33:00,TEMP_BAT,21.4729209345101
01-Jan-2023 03:34:00,TEMP_BAT,20.2309906279144
01-Jan-2023 03:35:00,TEMP_BAT,20.1908668780696
01-Jan-2023 03:36:00,TEMP_BAT,21.1053189325933
01-Jan-2023 03:37:00,TEMP_BAT,20.8795949049471
01-Jan-2023 03:38:00,TEMP_BAT,20.0780219405109
01-Jan-2023 03:39:00,TEMP_BAT,19.3182977865981
01-Jan-2023 03:40:00,TEMP_BAT,18.422173393839
01-Jan-2023 03:41:00,TEMP_BAT,18.1392249671304
01-Jan-2023 03:42:00,TEMP_BAT,19.1147608917934
01-Jan-2023 03:43:00,TEMP_BAT,18.1201702542682
01-Jan-2023 03:44:00,TEMP_BAT,17.6471148616885
01-Jan-2023 03:45:00,TEMP_BAT,17.7410416769788
01-Jan-2023 03:46:00,TEMP_BAT,16.7348800724258
01-Jan-2023 03:47:00,TEMP_BAT,16.6452184288183
01-Jan-2023 03:48:00,TEMP_BAT,15.9251230262225
01-Jan-2023 03:49:00,TEMP_BAT,16.4675326189719
01-Jan-2023 03:50:00,TEMP_BAT,16.0586466967151
01-Jan-2023 03:51:00,TEMP_BAT,15.7381625098627
01-Jan-2023 03:52:00,TEMP_BAT,15.7363373716217
01-Jan-2023 03:53:00,TEMP_BAT,15.0528315312803
01-Jan-2023 03:54:00,TEMP_BAT,14.1723402212845
01-Jan-2023 03:55:00,TEMP_BAT,13.9129464171138
01-Jan-2023 03:56:00,TEMP_BAT,14.1481909755877
01-Jan-2023 03:57:00,TEMP_BAT,13.6522156142921
01-Jan-2023 03:58:00,TEMP_BAT,13.3879516190977
01-Jan-2023 03:59:00,TEMP_BAT,13.4855482806389
01-Jan-2023 04:00:00,TEMP_BAT,13.3724626833892
01-Jan-2023 04:01:00,TEMP_BAT,13.8620475838465
01-Jan-2023 04:02:00,TEMP_BAT,12.905653476779
01-Jan-2023 04:03:00,TEMP_BAT,12.917081388129
01-Jan-2023 04:04:00,TEMP_BAT,13.1911187744312
01-Jan-2023 04:05:00,TEMP_BAT,12.2629944101856
01-Jan-2023 04:06:00,TEMP_BAT,13.22975919775
01-Jan-2023 04:07:00,TEMP_BAT,13.2994566724876
01-Jan-2023 04:08:00,TEMP_BAT,12.2218828571754
01-Jan-2023 04:09:00,TEMP_BAT,12.7975011889148
01-Jan-2023 04:10:00,TEMP_BAT,13.0350851065851
01-Jan-2023 04:11:00,TEMP_BAT,11.8346398142349
01-Jan-2023 04:12:00,TEMP_BAT,13.1230437463418
01-Jan-2023 04:13:00,TEMP_BAT,13.343569078378
01-Jan-2023 04:14:00,TEMP_BAT,13.5641504487653
01-Jan-2023 04:15:00,TEMP_BAT,13.9082468656539
01-Jan-2023 04:16:00,TEMP_BAT,14.0589946276784
01-Jan-2023 04:17:00,TEMP_BAT,14.1103484380507
01-Jan-2023 04:18:00,TEMP_BAT,14.2135531867403
01-Jan-2023 04:19:00,TEMP_BAT,14.2331502030646
01-Jan-2023 04:20:00,TEMP_BAT,14.7507489525107
01-Jan-2023 04:21:00,TEMP_BAT,15.3141626784505
01-Jan-2023 04:22:00,TEMP_BAT,14.3641353338176
01-Jan-2023 04:23:00,TEMP_BAT,15.5285163717443
01-Jan-2023 04:24:00,TEMP_BAT,15.001950018125
01-Jan-2023 04:25:00,TEMP_BAT,16.729840427779
01-Jan-2023 04:26:00,TEMP_BAT,15.5579338837849
01-Jan-2023 04:27:00,TEMP_BAT,16.0701726321637
01-Jan-2023 04:28:00,TEMP_BAT,16.1165037540882
01-Jan-2023 04:29:00,TEMP_BAT,17.519336468686
01-Jan-2023 04:30:00,TEMP_BAT,17.654469984247
01-Jan-2023 04:31:00,TEMP_BAT,17.1981963784467
01-Jan-2023 04:32:00,TEMP_BAT,17.6621128453256
